54,12,15,12,8,8,10,5,8,13,10,8,6,6,9,7,3,4,6,4,6,4,4,3,3
12,40,6,7,8,8,9,7,2,4,9,6,7,5,6,3,4,6,6,4,4,3,5,3,2
15,6,37,6,11,11,9,3,5,3,9,5,7,3,4,7,1,3,5,6,1,4,4,2,1
12,7,6,32,4,4,6,5,5,4,5,4,3,2,3,3,6,3,2,2,2,3,1,1,0
8,8,11,4,26,6,7,5,4,1,9,4,8,0,2,3,3,2,4,3,2,2,5,2,0
8,8,11,4,6,24,6,6,3,2,11,6,5,2,4,4,1,4,5,7,1,3,2,2,1
10,9,9,6,7,6,25,8,4,3,6,6,2,4,3,3,3,2,5,4,2,3,3,4,0
5,7,3,5,5,6,8,21,6,3,2,4,5,2,3,3,3,2,1,3,1,2,1,3,0
8,2,5,5,4,3,4,6,18,3,3,2,3,3,3,5,6,2,3,2,1,1,2,1,2
13,4,3,4,1,2,3,3,3,22,2,4,3,3,3,2,1,5,1,1,3,2,1,4,2
10,9,9,5,9,11,6,2,3,2,21,4,3,2,3,5,2,3,5,4,2,3,2,2,1
8,6,5,4,4,6,6,4,2,4,4,19,6,2,3,4,1,3,3,5,2,4,4,3,1
6,7,7,3,8,5,2,5,3,3,3,6,22,4,2,3,1,5,2,4,1,1,2,2,0
6,5,3,2,0,2,4,2,3,3,2,2,4,20,2,1,0,3,2,3,3,1,1,0,0
9,6,4,3,2,4,3,3,3,3,3,3,2,2,15,2,1,1,2,3,1,2,2,2,1
7,3,7,3,3,4,3,3,5,2,5,4,3,1,2,14,2,3,4,4,2,3,2,2,1
3,4,1,6,3,1,3,3,6,1,2,1,1,0,1,2,15,2,1,2,1,1,2,2,3
4,6,3,3,2,4,2,2,2,5,3,3,5,3,1,3,2,13,3,2,1,2,1,1,0
6,6,5,2,4,5,5,1,3,1,5,3,2,2,2,4,1,3,9,3,3,2,2,1,0
4,4,6,2,3,7,4,3,2,1,4,5,4,3,3,4,2,2,3,11,1,2,2,2,0
6,4,1,2,2,1,2,1,1,3,2,2,1,3,1,2,1,1,3,1,11,0,1,1,0
4,3,4,3,2,3,3,2,1,2,3,4,1,1,2,3,1,2,2,2,0,11,1,1,0
4,5,4,1,5,2,3,1,2,1,2,4,2,1,2,2,2,1,2,2,1,1,11,0,1
3,3,2,1,2,2,4,3,1,4,2,3,2,0,2,2,2,1,1,2,1,1,0,10,0
3,2,1,0,0,1,0,0,2,2,1,1,0,0,1,1,3,0,0,0,0,0,1,0,9
