6,7,1,3,0,1
9,7,3,1,0,0
8,7,1,0,1,0
4,6,1,0,0,0
4,3,0,0,1,0
8,5,0,1,1,0
3,2,0,0,1,0
5,5,0,0,1,0
3,3,0,0,0,0
6,2,0,0,0,0
2,3,0,0,0,0
4,4,0,0,1,0
2,1,0,0,0,0
1,3,0,0,0,0
4,3,1,0,0,0
0,1,0,0,0,0
3,2,0,0,0,0
0,3,0,0,0,0
0,3,0,0,0,0
1,3,0,0,0,0
0,0,0,0,0,0
2,2,0,0,0,0
2,2,0,0,0,0
4,1,0,1,0,0
2,2,0,0,0,0
