8,12,3,1,2,0
10,13,1,2,2,0
9,8,2,1,2,0
7,11,2,1,2,0
1,3,0,0,0,0
2,3,1,0,0,0
2,4,1,0,0,0
2,3,0,0,0,0
3,2,1,1,0,0
2,5,1,0,0,0
2,3,1,0,0,0
2,3,0,0,0,0
3,0,1,1,0,0
0,1,0,0,0,0
0,1,0,0,0,0
2,2,1,0,0,0
0,3,0,0,0,0
0,1,0,0,0,0
2,2,1,0,0,0
2,0,0,0,0,0
0,4,1,0,0,0
2,4,1,1,0,0
2,0,0,1,0,0
1,3,1,0,0,0
3,4,1,0,0,0
