13,14,10,10,4,6,5,4,5,3,3,4,3,2,3,2,0,3,2,3,1,4,4,2,2
10,11,11,8,4,5,4,6,6,3,2,4,3,3,2,4,0,1,2,2,2,2,4,2,2
9,9,10,8,4,5,5,5,5,3,2,3,3,3,2,3,0,2,2,2,2,2,4,2,2
8,6,9,6,5,3,4,4,1,2,1,3,3,1,0,0,1,0,0,1,2,1,2,0,2
8,7,5,3,5,2,2,4,1,2,0,2,2,1,1,0,0,1,3,0,1,4,2,1,1
8,5,2,6,3,1,1,3,2,2,0,3,2,2,0,1,0,0,2,1,2,2,1,0,0
5,4,2,8,2,0,0,1,1,1,0,2,1,1,0,1,0,1,0,1,0,2,1,0,0
2,4,4,5,0,0,0,1,1,2,0,2,0,1,0,2,0,0,1,1,1,1,1,0,1
4,1,2,1,4,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0
0,1,3,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3,1,3,2,3,1,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3,2,0,2,0,1,2,0,0,0,0,0,1,1,0,0,0,0,1,1,1,2,1,0,0
6,1,2,1,2,0,0,0,3,0,0,0,0,1,0,1,1,0,0,2,0,0,1,1,0
5,4,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,0,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,1,2,1,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0
2,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
