4,12,1,2,0,0
9,11,1,4,0,1
5,11,3,0,1,0
6,6,1,3,0,0
2,2,1,0,0,1
3,5,1,0,1,0
4,6,3,0,0,2
8,3,3,1,0,1
3,4,1,0,0,0
3,4,1,1,0,0
3,5,1,0,1,0
4,5,2,0,1,0
4,2,0,0,0,0
4,6,2,0,0,0
2,5,0,1,0,0
4,5,0,0,1,0
2,0,0,2,0,0
2,3,1,0,1,0
1,4,0,0,0,0
1,3,0,0,1,0
1,4,1,1,0,0
2,3,0,0,1,0
1,2,1,0,0,0
2,0,0,0,0,0
2,1,0,1,0,0
