34,30,24,23,12,11,12,12,8,12,8,10,9,3,8,5,4,4,7,7,8,5,4,8,6
13,13,8,8,8,7,3,11,4,5,10,4,6,2,2,3,2,3,6,3,4,3,2,2,2
18,20,13,15,5,6,3,8,6,6,5,6,9,1,3,0,1,6,7,5,3,2,4,3,3
10,7,5,6,8,5,3,3,6,3,2,6,2,2,5,1,1,3,3,4,1,0,1,1,0
12,12,7,8,3,4,3,5,4,5,4,5,3,1,4,1,2,3,4,4,1,2,4,5,1
10,5,5,4,1,0,5,1,1,5,2,3,0,1,1,1,1,3,1,1,5,0,2,2,0
12,10,10,7,4,4,3,4,4,1,2,4,3,0,3,4,0,1,4,1,1,3,1,1,2
7,6,6,6,3,3,4,4,3,1,5,6,3,2,2,2,2,2,4,3,1,0,1,1,0
4,5,3,4,3,4,1,3,2,1,3,0,2,1,2,2,1,0,3,0,0,3,1,0,3
7,4,4,3,2,0,2,0,1,1,0,0,1,3,1,2,1,0,0,0,0,0,0,2,0
6,6,4,6,2,1,0,4,2,1,3,2,1,0,3,1,1,1,4,1,0,0,2,2,0
9,9,8,5,5,1,4,5,1,3,2,3,2,1,1,1,1,0,2,2,4,0,1,2,0
6,6,4,7,6,9,1,5,1,2,3,2,3,0,1,0,1,1,4,2,1,1,1,1,1
6,3,3,4,6,4,1,3,3,2,3,4,3,0,3,0,1,2,4,3,0,0,0,1,0
7,4,3,3,4,0,2,1,2,2,1,5,1,1,3,0,0,2,2,3,0,0,0,2,0
6,3,3,3,2,2,1,1,3,3,3,2,1,1,2,1,1,1,1,2,1,1,0,2,1
9,6,8,7,2,0,2,3,2,6,2,1,4,0,0,3,0,1,5,1,2,3,0,2,3
8,7,4,3,3,4,3,7,3,1,4,0,3,1,2,0,0,0,2,1,0,2,2,1,2
4,4,3,3,1,1,2,3,1,2,2,2,2,0,1,0,1,1,4,1,0,1,0,1,1
1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,5,2,3,4,1,0,4,2,2,2,1,1,2,1,0,1,0,2,2,2,0,0,2,0
4,4,3,3,0,0,2,2,1,0,1,4,1,0,0,0,0,1,3,1,0,0,0,1,0
6,6,5,4,1,4,3,3,1,2,2,1,2,0,1,2,1,0,4,0,2,2,1,1,2
5,1,3,3,0,0,2,1,2,1,0,3,0,0,2,0,0,2,1,3,0,0,1,1,0
2,3,1,3,1,1,0,2,2,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0
